Plot_ID,Date,Lat,Lon,altitude
P74_1,10/8/2022 13:37:33,59.5203089221231,10.9120502226323,132.316
P74_2,10/8/2022 13:38:38,59.5203089221231,10.9120502226323,121.716
P74_3,10/8/2022 13:39:42,59.5203089221231,10.9120502226323,115.316
P74_4,10/8/2022 13:40:46,59.5203089221231,10.9120502226323,110.716
P74_5,10/8/2022 13:41:50,59.5203089221231,10.9120502226323,107.116
P74_6,10/8/2022 13:42:53,59.5203089221231,10.9120502226323,104.116
P74_7,10/8/2022 13:43:56,59.5203089221231,10.9120502226323,101.216
P75_1,10/8/2022 13:46:03,59.5211603314075,10.9137233011193,140.715
P75_2,10/8/2022 13:47:09,59.5211603314075,10.9137233011193,130.115
P75_3,10/8/2022 13:48:13,59.5211603314075,10.9137233011193,123.715
P75_4,10/8/2022 13:49:17,59.5211603314075,10.9137233011193,119.115
P75_5,10/8/2022 13:50:20,59.5211603314075,10.9137233011193,115.515
P76_1,21/7/2022 11:39:28,59.5183833211756,10.9115414528501,95.819
P76_2,21/7/2022 11:40:33,59.5183833211756,10.9115414528501,85.219
P76_3,21/7/2022 11:41:37,59.5183833211756,10.9115414528501,78.819
P76_4,21/7/2022 11:42:41,59.5183833211756,10.9115414528501,74.219
P76_5,21/7/2022 11:43:44,59.5183833211756,10.9115414528501,70.619
P76_6,21/7/2022 11:44:48,59.5183833211756,10.9115414528501,67.619
P76_7,21/7/2022 11:45:51,59.5183833211756,10.9115414528501,64.719
P77_1,21/7/2022 11:24:23,59.517473891292,10.9095456992869,102.321
P77_2,21/7/2022 11:25:29,59.517473891292,10.9095456992869,91.721
P77_3,21/7/2022 11:26:33,59.517473891292,10.9095456992869,85.321
P77_4,21/7/2022 11:27:36,59.517473891292,10.9095456992869,80.721
P77_5,21/7/2022 11:28:40,59.517473891292,10.9095456992869,77.121
P77_6,21/7/2022 11:29:43,59.517473891292,10.9095456992869,74.121
P77_7,21/7/2022 11:30:46,59.517473891292,10.9095456992869,71.221
P78_1,17/7/2022 14:14:17,59.5149109831859,10.9034593237711,125.227
P78_2,17/7/2022 14:15:23,59.5149109831859,10.9034593237711,114.627
P78_3,17/7/2022 14:16:27,59.5149109831859,10.9034593237711,108.227
P78_4,17/7/2022 14:17:30,59.5149109831859,10.9034593237711,103.627
P78_5,17/7/2022 14:18:34,59.5149109831859,10.9034593237711,100.027
P78_6,17/7/2022 14:19:37,59.5149109831859,10.9034593237711,97.027
P78_7,17/7/2022 14:20:40,59.5149109831859,10.9034593237711,94.127
P79_1,30/8/2022 13:46:28,59.5080980921011,10.8872933517279,141.943
P79_2,30/8/2022 13:47:33,59.5080980921011,10.8872933517279,131.343
P79_3,30/8/2022 13:48:38,59.5080980921011,10.8872933517279,124.943
P79_4,30/8/2022 13:52:32,59.5080980921011,10.8872933517279,120.343
P79_5,30/8/2022 13:53:36,59.5080980921011,10.8872933517279,116.743
P79_6,30/8/2022 13:54:39,59.5080980921011,10.8872933517279,113.743
P80_1,14/7/2022 11:05:26,59.5062280609275,10.883483064525,147.147
P80_2,14/7/2022 11:06:31,59.5062280609275,10.883483064525,136.547
P80_3,14/7/2022 11:07:35,59.5062280609275,10.883483064525,130.147
P80_4,14/7/2022 11:08:39,59.5062280609275,10.883483064525,125.547
P80_5,14/7/2022 11:09:43,59.5062280609275,10.883483064525,121.947
P80_6,14/7/2022 11:10:46,59.5062280609275,10.883483064525,118.947
P80_7,14/7/2022 11:11:49,59.5062280609275,10.883483064525,116.047
P81_1,14/7/2022 10:15:56,59.5054518482027,10.8813753268832,145.749
P81_2,14/7/2022 10:17:01,59.5054518482027,10.8813753268832,135.149
P81_3,14/7/2022 10:18:05,59.5054518482027,10.8813753268832,128.749
P81_4,14/7/2022 10:19:09,59.5054518482027,10.8813753268832,124.149
P81_5,14/7/2022 10:20:13,59.5054518482027,10.8813753268832,120.549
P81_6,14/7/2022 10:21:16,59.5054518482027,10.8813753268832,117.549
P81_7,14/7/2022 10:22:19,59.5054518482027,10.8813753268832,114.649
P82_1,14/7/2022 10:07:06,59.5046037454582,10.8792943636867,138.351
P82_2,14/7/2022 10:08:11,59.5046037454582,10.8792943636867,127.751
P82_3,14/7/2022 10:09:16,59.5046037454582,10.8792943636867,121.351
P82_4,14/7/2022 10:10:19,59.5046037454582,10.8792943636867,116.751
P82_5,14/7/2022 10:11:23,59.5046037454582,10.8792943636867,113.151
P82_6,14/7/2022 10:12:26,59.5046037454582,10.8792943636867,110.151
P82_7,14/7/2022 10:13:29,59.5046037454582,10.8792943636867,107.251
P83_1,14/7/2022 09:57:01,59.5035649566544,10.8810837397354,142.252
P83_2,14/7/2022 09:58:07,59.5035649566544,10.8810837397354,131.652
P83_3,14/7/2022 09:59:11,59.5035649566544,10.8810837397354,125.252
P83_4,14/7/2022 10:00:14,59.5035649566544,10.8810837397354,120.652
P83_5,14/7/2022 10:01:18,59.5035649566544,10.8810837397354,117.052
P83_6,14/7/2022 10:02:21,59.5035649566544,10.8810837397354,114.052
P83_7,14/7/2022 10:03:24,59.5035649566544,10.8810837397354,111.152
P84_1,14/7/2022 10:29:46,59.5044291833874,10.8830204640219,145.750
P84_2,14/7/2022 10:30:52,59.5044291833874,10.8830204640219,135.150
P84_3,14/7/2022 10:31:56,59.5044291833874,10.8830204640219,128.750
P84_4,14/7/2022 10:33:00,59.5044291833874,10.8830204640219,124.150
P84_5,14/7/2022 10:34:03,59.5044291833874,10.8830204640219,120.550
P84_6,14/7/2022 10:35:06,59.5044291833874,10.8830204640219,117.550
P84_7,14/7/2022 10:36:09,59.5044291833874,10.8830204640219,114.650
P85_1,14/7/2022 10:56:54,59.5052199296145,10.8848901966942,140.448
P85_2,14/7/2022 10:57:59,59.5052199296145,10.8848901966942,129.848
P85_3,14/7/2022 10:59:03,59.5052199296145,10.8848901966942,123.448
P85_4,14/7/2022 11:00:07,59.5052199296145,10.8848901966942,118.848
P85_5,14/7/2022 11:01:10,59.5052199296145,10.8848901966942,115.248
P85_6,14/7/2022 11:02:14,59.5052199296145,10.8848901966942,112.248
P85_7,14/7/2022 11:03:17,59.5052199296145,10.8848901966942,109.348
P86_1,14/7/2022 11:57:06,59.506188109609496,10.8871205770666,140.946
P86_2,14/7/2022 11:58:11,59.506188109609496,10.8871205770666,130.346
P86_3,14/7/2022 11:59:15,59.506188109609496,10.8871205770666,123.946
P86_4,14/7/2022 12:00:19,59.506188109609496,10.8871205770666,119.346
P86_5,14/7/2022 12:01:22,59.506188109609496,10.8871205770666,115.746
P86_6,14/7/2022 12:02:26,59.506188109609496,10.8871205770666,112.746
P86_7,14/7/2022 12:03:29,59.506188109609496,10.8871205770666,109.846
P87_1,30/8/2022 13:37:40,59.5070464692192,10.8890905745529,136.344
P87_2,30/8/2022 13:38:45,59.5070464692192,10.8890905745529,125.744
P87_3,30/8/2022 13:39:49,59.5070464692192,10.8890905745529,119.344
P87_4,30/8/2022 13:40:53,59.5070464692192,10.8890905745529,114.744
P87_5,30/8/2022 13:41:56,59.5070464692192,10.8890905745529,111.144
P87_6,30/8/2022 13:43:00,59.5070464692192,10.8890905745529,108.144
